neg	টনি থাকবে তবে তাকে রিটায়ার করিয়ে দেওয়া হবে!মরার সব চেয়ে আশংকা বেশি ক্যাপের।দেখাযাক কি হয়😒
neg	সিভিল ওয়্যারেই আপনারা পোষ্টের পর পোষ্ট দিয়া টনিরে মাইরা ফেলছিলেন 😀আবার এখন শুরু করলেন!!
neg	এতদিনে গড়া একটা জনপ্রিয় ক্যারেক্টার মার্ভেল সহজে মুছে ফেলতে চাইবে না...মনে রাইখেন!
pos	এটি পরিবারের মূল্যবোধ, রোমান্টিক সম্পর্ক, এবং বয়সের গোষ্ঠীর বৈশিষ্ট্যগুলিকে সমান সমাধির সাথে পর্যবেক্ষণ করে।
neg	ভালোই করেই জানি টনি স্টার্ক মারা যাবে।কিন্তু বিশ্বাস করতে চাচ্ছিনা😞
pos	আমি এই ফিল্ম খুব প্রশংসা করি।
pos	অভিনয় মান খুব ভাল|
neg	আমি বুঝতে পারছি না এই ধরনের অর্থহীনতা আসলে কীভাবে উত্পাদিত হয় এবং আসলে মুক্তি পায়,
pos	উভয় পরিবারে পরিবারের সদস্যদের প্রতিটি প্রতিকৃতি ভালভাবে আঁকা হয় এবং কিছুটা অবাক হয়ে গল্পটি ধারাবাহিকভাবে আকর্ষণীয় হয়।
pos	হয়তো কিছু লোক এটিকে একটি ধীর সিনেমা বিবেচনা করতে পারে।
neg	 ভাল হইছে হেইমডাল মারা গেছে। নইলে এই নাম (হেডমাল) দেখে মারা যেত।😁
pos	রোজান সিরিজটি এক্টি রোলার কোস্টার যাত্রা ছিল।অসাধারন।
pos	একটি দুর্দান্ত সিরিজ যা উল্লেখযোগ্যভাবে ভাল হয়েছে।
neg	চোখের ধুলো ও হতে পারে..... উলটো হয় কি না দেখেন? ক্যাপ ও মারা যাবার সম্ভাবনা আছে?
pos	অস্ট্রেলিয়ায় এটি সর্বজনীন নাটকগুলির একটি হিসাবে এখানে ব্যাপকভাবে দেখা যায়|
pos	এটি দারুণ এবং চরিত্রগুলিও বাস্তব,পরিস্থিতিগুলি বিশ্বাসযোগ্য।
neg	 আপনি এটি ডাউনলোড করে আপনার সময় নষ্ট করবেন না, এটি বেদনাদায়ক।
pos	এটি খুব ভাল কাজের একটি ফিল্ম।
pos	আমি তার কর্মক্ষমতা দেখে বিস্মিত ছিলাম।
pos	আমি সম্পূর্ণরূপে ফিল্ম উপভোগ করেছি।
